,caseid,tt_visits,tt_domains,bl_ddg_join_ads,bl_third_party_cookies,bl_canvas_fingerprinting,bl_session_recording,bl_key_logging,bl_fb_pixel,bl_google_analytics,who_adult_advertising,who_advertising,who_audio_video_player,who_consent_management,who_customer_interaction,who_data_saved,who_hosting,who_misc,who_site_analytics,who_social_media,who_trackers_per_page_load,who_trackers_requests_all_requests,who_tracking_requests_per_page_load,who_utilities,birthyr,gender,race,educ,pid3,pid7,presvote20post,inputstate,region,gender_lab,race_lab,educ_lab,agegroup_lab,bl_ddg_join_ads_rate,bl_ddg_join_ads_al1,bl_ddg_join_ads_al3,bl_ddg_join_ads_al5,bl_ddg_join_ads_al10,bl_third_party_cookies_rate,bl_third_party_cookies_al1,bl_third_party_cookies_al3,bl_third_party_cookies_al5,bl_third_party_cookies_al10,bl_canvas_fingerprinting_rate,bl_canvas_fingerprinting_al1,bl_canvas_fingerprinting_al3,bl_canvas_fingerprinting_al5,bl_canvas_fingerprinting_al10,bl_session_recording_rate,bl_session_recording_al1,bl_session_recording_al3,bl_session_recording_al5,bl_session_recording_al10,bl_key_logging_rate,bl_key_logging_al1,bl_key_logging_al3,bl_key_logging_al5,bl_key_logging_al10,bl_fb_pixel_rate,bl_fb_pixel_al1,bl_fb_pixel_al3,bl_fb_pixel_al5,bl_fb_pixel_al10,bl_google_analytics_rate,bl_google_analytics_al1,bl_google_analytics_al3,bl_google_analytics_al5,bl_google_analytics_al10,who_trackers_per_page_load_rate,who_trackers_per_page_load_al1,who_trackers_per_page_load_al3,who_trackers_per_page_load_al5,who_trackers_per_page_load_al10,who_tracking_requests_per_page_load_rate,who_tracking_requests_per_page_load_al1,who_tracking_requests_per_page_load_al3,who_tracking_requests_per_page_load_al5,who_tracking_requests_per_page_load_al10,who_trackers_requests_all_requests_rate,who_trackers_requests_all_requests_al1,who_trackers_requests_all_requests_al3,who_trackers_requests_all_requests_al5,who_trackers_requests_all_requests_al10,who_data_saved_rate,who_data_saved_al1,who_data_saved_al3,who_data_saved_al5,who_data_saved_al10,who_advertising_rate,who_advertising_al1,who_advertising_al3,who_advertising_al5,who_advertising_al10,who_audio_video_player_rate,who_audio_video_player_al1,who_audio_video_player_al3,who_audio_video_player_al5,who_audio_video_player_al10,who_customer_interaction_rate,who_customer_interaction_al1,who_customer_interaction_al3,who_customer_interaction_al5,who_customer_interaction_al10,who_hosting_rate,who_hosting_al1,who_hosting_al3,who_hosting_al5,who_hosting_al10,who_consent_management_rate,who_consent_management_al1,who_consent_management_al3,who_consent_management_al5,who_consent_management_al10,who_site_analytics_rate,who_site_analytics_al1,who_site_analytics_al3,who_site_analytics_al5,who_site_analytics_al10,who_misc_rate,who_misc_al1,who_misc_al3,who_misc_al5,who_misc_al10,who_utilities_rate,who_utilities_al1,who_utilities_al3,who_utilities_al5,who_utilities_al10,who_social_media_rate,who_social_media_al1,who_social_media_al3,who_social_media_al5,who_social_media_al10,who_adult_advertising_rate,who_adult_advertising_al1,who_adult_advertising_al3,who_adult_advertising_al5,who_adult_advertising_al10,n_orgs,top_org_share,top_org_visits,top_org_share_duration,gini_exposure,captured_visits
689,262111057,3183,162,7297.0,10595.0,110.0,22.0,55.0,169.0,37.0,0.0,13209.0,1546.0,288.0,1121.0,7717.75,10364.0,2537.0,3464.0,1528.0,9488.24,8057.95,7290.13,670.0,1961,1,2,2,-1,-1,-1,45,3,Male,Black,HS or Below,50-64,2.2924913603518693,True,True,True,True,3.328620797989318,True,True,True,True,0.0345585925227772,True,True,True,True,0.0069117185045554,True,True,True,True,0.0172792962613886,True,True,True,True,0.0530945648759032,True,True,True,True,0.0116242538485705,True,True,True,True,2.9809110901665097,True,True,True,True,2.2903330191643105,True,True,True,True,2.5315582783537542,True,True,True,True,2.424677976751492,True,True,True,True,4.14985862393968,True,True,True,True,0.4857053094564876,True,True,True,True,0.3521834747093936,True,True,True,True,3.256047753691486,True,True,True,True,0.0904806786050895,True,True,True,True,1.0882814954445492,True,True,True,True,0.7970468111844172,True,True,True,True,0.2104932453660069,True,True,True,True,0.4800502670436695,True,True,True,True,0.0,False,False,False,False,211,0.42561606327958623,1399.0,0.48793236964377906,0.7281004776812183,0.5692120474596897
690,262394553,3329,196,14181.0,13862.0,47.0,73.0,34.0,353.0,20.0,0.0,30055.0,2288.0,1250.0,1809.0,18440.59,15435.0,2009.0,10761.0,3280.0,14828.56,10640.41,13021.38,2234.0,1957,2,1,4,1,1,-1,37,3,Female,White,Some college,65+,4.259837789125863,True,True,True,True,4.164013217182337,True,True,True,True,0.014118353860018,True,True,True,True,0.0219285070591769,True,True,True,True,0.0102132772604385,True,True,True,True,0.1060378492039651,True,True,True,True,0.0060078101531991,True,True,True,True,4.454358666266145,True,True,True,True,3.911498948633224,True,True,True,True,3.1962781616100933,True,True,True,True,5.539378191649144,True,True,True,True,9.028236707720035,True,True,True,True,0.6872934815259838,True,True,True,True,0.5434064283568639,True,True,True,True,4.636527485731451,True,True,True,True,0.3754881345749474,True,True,True,True,3.2325022529288074,True,True,True,True,0.6034845298888555,True,True,True,True,0.6710723941123461,True,True,True,True,0.985280865124662,True,True,True,True,0.0,False,False,False,False,350,0.6265746850629874,2089.0,0.5772347504001475,0.7244082102436217,0.6913617276544691
691,262543201,5870,729,41717.0,59236.0,1181.0,176.0,153.0,750.0,75.0,0.0,46665.0,2615.0,1623.0,4745.0,11158.86,23441.0,7849.0,11426.0,2579.0,23482.57,23197.76,23578.07,3503.0,1980,2,1,3,5,4,2,48,3,Female,White,Some college,35-49,7.106814310051107,True,True,True,True,10.091311754684838,True,True,True,True,0.2011925042589437,True,True,True,True,0.0299829642248722,True,True,True,True,0.0260647359454855,True,True,True,True,0.1277683134582623,True,True,True,True,0.0127768313458262,True,True,True,True,4.000437819420784,True,True,True,True,4.0167069846678025,True,True,True,True,3.9519182282793865,True,True,True,True,1.9009982964224876,True,True,True,True,7.949744463373084,True,True,True,True,0.4454855195911414,True,True,True,True,0.8083475298126065,True,True,True,True,3.9933560477001695,True,True,True,True,0.2764906303236797,True,True,True,True,1.9465076660988077,True,True,True,True,1.337137989778535,True,True,True,True,0.596763202725724,True,True,True,True,0.4393526405451448,True,True,True,True,0.0,False,False,False,False,530,0.6199830651989839,3661.0,0.5662012701887464,0.8482946584857349,0.7144792548687553
692,262845801,9080,312,16405.0,26064.0,200.0,85.0,76.0,277.0,45.0,202.0,53941.0,5766.0,1812.0,4375.0,56152.33,38278.0,9003.0,16279.0,6534.0,30408.21,32892.35,33472.53,3905.0,1993,2,1,3,2,7,6,39,2,Female,White,Some college,25-34,1.8067180616740088,True,True,True,True,2.8704845814977973,True,True,True,True,0.0220264317180616,True,True,True,True,0.0093612334801762,True,True,True,True,0.0083700440528634,True,True,True,True,0.0305066079295154,True,True,True,True,0.0049559471365638,True,True,True,True,3.3489218061674006,True,True,True,True,3.6864019823788543,True,True,True,True,3.622505506607929,True,True,True,True,6.184177312775331,True,True,True,True,5.940638766519824,True,True,True,True,0.635022026431718,True,True,True,True,0.4818281938325991,True,True,True,True,4.215638766519824,True,True,True,True,0.1995594713656387,True,True,True,True,1.79284140969163,True,True,True,True,0.9915198237885464,True,True,True,True,0.4300660792951541,True,True,True,True,0.7196035242290749,True,True,True,True,0.0222466960352422,True,True,True,True,288,0.3549731330189714,3237.0,0.40655476537327145,0.7460475220482774,0.6607084110099791
693,262891605,1340,248,7236.0,8359.0,85.0,133.0,23.0,209.0,18.0,129.0,11950.0,540.0,235.0,924.0,3300.9,4284.0,495.0,2514.0,912.0,5468.99,5317.6,3190.63,792.0,1955,1,1,2,3,2,1,34,1,Male,White,HS or Below,65+,5.4,True,True,True,True,6.238059701492538,True,True,True,True,0.0634328358208955,True,True,True,True,0.0992537313432835,True,True,True,True,0.0171641791044776,True,True,True,True,0.1559701492537313,True,True,True,True,0.0134328358208955,True,True,True,True,4.081335820895522,True,True,True,True,2.3810671641791044,True,True,True,True,3.968358208955224,True,True,True,True,2.463358208955224,True,True,True,True,8.917910447761194,True,True,True,True,0.4029850746268656,True,True,True,True,0.6895522388059702,True,True,True,True,3.1970149253731344,True,True,True,True,0.1753731343283582,True,True,True,True,1.8761194029850747,True,True,True,True,0.3694029850746269,True,True,True,True,0.591044776119403,True,True,True,True,0.6805970149253732,True,True,True,True,0.0962686567164179,True,True,True,True,406,0.5315712187958884,724.0,0.44505832472924584,0.7260849638290435,0.6204111600587372
694,263105157,830,208,2957.0,4230.0,46.0,33.0,18.0,61.0,0.0,9.0,2648.0,168.0,86.0,235.0,2593.27,1667.0,319.0,750.0,202.0,1465.78,1171.13,1177.41,258.0,1971,2,3,2,5,4,6,4,4,Female,Hispanic,HS or Below,50-64,3.5626506024096387,True,True,True,True,5.096385542168675,True,True,True,True,0.0554216867469879,True,True,True,True,0.0397590361445783,True,True,True,True,0.0216867469879518,True,True,True,True,0.0734939759036144,True,True,True,True,0.0,False,False,False,False,1.766,True,True,True,True,1.418566265060241,True,True,True,True,1.411,True,True,True,True,3.124421686746988,True,True,True,True,3.1903614457831324,True,True,True,True,0.2024096385542168,True,True,True,True,0.2831325301204819,True,True,True,True,2.008433734939759,True,True,True,True,0.1036144578313253,True,True,True,True,0.9036144578313252,True,True,True,True,0.3843373493975903,True,True,True,True,0.3108433734939759,True,True,True,True,0.2433734939759036,True,True,True,True,0.0108433734939759,True,True,True,False,303,0.43966547192353644,368.0,0.3655738077386227,0.6409672286587477,0.6129032258064516
695,263878181,4508,198,20702.0,26227.0,175.0,430.0,121.0,614.0,117.0,0.0,26522.0,2076.0,498.0,2279.0,13621.46,15857.0,3411.0,6345.0,2285.0,12740.54,14970.01,12929.8,2260.0,1973,2,1,3,1,1,1,49,4,Female,White,Some college,50-64,4.592280390417036,True,True,True,True,5.817879325643301,True,True,True,True,0.0388198757763975,True,True,True,True,0.0953859804791481,True,True,True,True,0.0268411712511091,True,True,True,True,0.1362023070097604,True,True,True,True,0.0259538598047914,True,True,True,True,2.826206743566992,True,True,True,True,2.868189884649512,True,True,True,True,3.320765306122449,True,True,True,True,3.02161934338953,True,True,True,True,5.883318544809228,True,True,True,True,0.4605146406388642,True,True,True,True,0.5055456965394853,True,True,True,True,3.5175244010647737,True,True,True,True,0.1104702750665483,True,True,True,True,1.4074977817213843,True,True,True,True,0.7566548358473825,True,True,True,True,0.5013309671694764,True,True,True,True,0.5068766637089619,True,True,True,True,0.0,False,False,False,False,259,0.553535801374418,2497.0,0.7001970998169788,0.6778675370123276,0.6911992906229217
696,263900033,6506,364,21228.0,30391.0,284.0,432.0,83.0,280.0,24.0,1471.0,32518.0,2414.0,577.0,2137.0,182897.32,18091.0,2574.0,8382.0,2690.0,16811.64,16370.34,14167.02,874.0,1937,1,1,6,2,7,2,6,4,Male,White,Postgrad,65+,3.262834306793729,True,True,True,True,4.671226560098371,True,True,True,True,0.043652013525976,True,True,True,True,0.0664002459268367,True,True,True,True,0.0127574546572394,True,True,True,True,0.0430371964340608,True,True,True,True,0.0036889025514909,True,True,True,True,2.584020903781125,True,True,True,True,2.1775315093759606,True,True,True,True,2.5161912081155857,True,True,True,True,28.112099600368893,True,True,True,True,4.998155548724254,True,True,True,True,0.3710421149707962,True,True,True,True,0.3284660313556717,True,True,True,True,2.780664002459268,True,True,True,True,0.0886873655087611,True,True,True,True,1.2883492161082075,True,True,True,True,0.3956347986474024,True,True,True,True,0.1343375345834614,True,True,True,True,0.4134644943129419,True,True,True,True,0.2260989855517983,True,True,True,True,380,0.521013503262024,3434.0,0.47845555571325166,0.7130588081844226,0.5798816568047337
697,264381945,8452,260,18266.0,21620.0,261.0,181.0,80.0,379.0,231.0,0.0,59131.0,5795.0,922.0,4562.0,44069.16,36542.0,5467.0,15497.0,4630.0,27088.74,21399.14,18557.86,4810.0,1982,2,1,5,1,2,1,13,3,Female,White,College,35-49,2.161145291055372,True,True,True,True,2.557974443918599,True,True,True,True,0.0308802650260293,True,True,True,True,0.0214150496923805,True,True,True,True,0.0094652153336488,True,True,True,True,0.0448414576431613,True,True,True,True,0.027330809275911,True,True,True,True,3.2050094652153334,True,True,True,True,2.195676762896356,True,True,True,True,2.531843350686228,True,True,True,True,5.214051112162802,True,True,True,True,6.99609559867487,True,True,True,True,0.6856365357311879,True,True,True,True,0.5397539044013251,True,True,True,True,4.323473734027449,True,True,True,True,0.1090866067203028,True,True,True,True,1.833530525319451,True,True,True,True,0.6468291528632276,True,True,True,True,0.5690960719356365,True,True,True,True,0.5477993374349266,True,True,True,True,0.0,False,False,False,False,371,0.46568396226415093,3949.0,0.40834047791773836,0.7547100568298786,0.784433962264151
698,264578605,3885,204,13556.0,17556.0,123.0,64.0,41.0,254.0,13.0,20.0,14878.0,2082.0,368.0,833.0,8672.74,13519.0,1992.0,4314.0,1963.0,10393.66,8921.050000000001,5849.21,1026.0,1961,1,1,3,2,7,2,10,3,Male,White,Some college,50-64,3.4893178893178893,True,True,True,True,4.518918918918919,True,True,True,True,0.0316602316602316,True,True,True,True,0.0164736164736164,True,True,True,True,0.0105534105534105,True,True,True,True,0.0653796653796653,True,True,True,True,0.0033462033462033,True,True,True,True,2.67533075933076,True,True,True,True,1.5055881595881595,True,True,True,True,2.2962805662805668,True,True,True,True,2.2323655083655085,True,True,True,True,3.829601029601029,True,True,True,True,0.5359073359073359,True,True,True,True,0.2144144144144144,True,True,True,True,3.47979407979408,True,True,True,True,0.0947232947232947,True,True,True,True,1.1104247104247105,True,True,True,True,0.5127413127413127,True,True,True,True,0.2640926640926641,True,True,True,True,0.5052767052767053,True,True,True,True,0.0051480051480051,True,True,True,True,320,0.5926481620405101,2370.0,0.28741002546586697,0.7166670065252854,0.6609152288072018
699,264650725,1573,220,7581.0,10444.0,90.0,42.0,25.0,318.0,56.0,0.0,3963.0,295.0,116.0,380.0,2180.34,3011.0,444.0,1185.0,444.0,2064.84,2654.13,1287.19,235.0,1960,2,1,1,3,4,-1,8,4,Female,White,HS or Below,50-64,4.819453273998729,True,True,True,True,6.639542275905912,True,True,True,True,0.0572155117609663,True,True,True,True,0.0267005721551176,True,True,True,True,0.0158931977113795,True,True,True,True,0.2021614748887476,True,True,True,True,0.0356007628734901,True,True,True,True,1.3126764144945964,True,True,True,True,0.8183026064844247,True,True,True,True,1.6873045136681502,True,True,True,True,1.38610298792117,True,True,True,True,2.519389701207883,True,True,True,True,0.1875397329942784,True,True,True,True,0.2415766052129688,True,True,True,True,1.9141767323585503,True,True,True,True,0.073744437380801,True,True,True,True,0.7533375715193897,True,True,True,True,0.2822631913541004,True,True,True,True,0.1493960584869675,True,True,True,True,0.2822631913541004,True,True,True,True,0.0,False,False,False,False,280,0.610797237915882,973.0,0.6989515581011553,0.7314402661686583,0.7332077840552417
700,264859149,824,113,2354.0,3005.0,61.0,17.0,7.0,166.0,17.0,0.0,4129.0,376.0,267.0,761.0,865.92,3394.0,539.0,1924.0,215.0,2381.3,2890.33,1507.09,605.0,1989,2,3,2,2,7,2,48,3,Female,Hispanic,HS or Below,25-34,2.8567961165048543,True,True,True,True,3.646844660194175,True,True,True,True,0.0740291262135922,True,True,True,True,0.020631067961165,True,True,True,True,0.0084951456310679,True,True,True,False,0.2014563106796116,True,True,True,True,0.020631067961165,True,True,True,True,2.8899271844660195,True,True,True,True,1.828992718446602,True,True,True,True,3.507682038834951,True,True,True,True,1.0508737864077669,True,True,True,True,5.010922330097087,True,True,True,True,0.4563106796116505,True,True,True,True,0.9235436893203884,True,True,True,True,4.118932038834951,True,True,True,True,0.3240291262135922,True,True,True,True,2.33495145631068,True,True,True,True,0.654126213592233,True,True,True,True,0.7342233009708737,True,True,True,True,0.2609223300970874,True,True,True,True,0.0,False,False,False,False,226,0.497787610619469,450.0,0.4747255398721197,0.7719336080214341,0.5641592920353983
701,264934085,3852,193,13249.0,18499.0,279.0,77.0,163.0,181.0,15.0,0.0,20909.0,1966.0,470.0,2721.0,13148.82,17209.0,4174.0,7588.0,2284.0,12342.27,17112.25,13714.4,2421.0,1981,1,1,2,1,2,1,6,4,Male,White,HS or Below,35-49,3.4395119418483904,True,True,True,True,4.802440290758048,True,True,True,True,0.072429906542056,True,True,True,True,0.0199896157840083,True,True,True,True,0.0423156801661474,True,True,True,True,0.0469885773624091,True,True,True,True,0.0038940809968847,True,True,True,True,3.204119937694704,True,True,True,True,3.560332294911734,True,True,True,True,4.442432502596054,True,True,True,True,3.4135046728971963,True,True,True,True,5.428089304257528,True,True,True,True,0.5103842159916926,True,True,True,True,0.706386292834891,True,True,True,True,4.467549325025961,True,True,True,True,0.1220145379023883,True,True,True,True,1.9698857736240916,True,True,True,True,1.0835929387331256,True,True,True,True,0.6285046728971962,True,True,True,True,0.592938733125649,True,True,True,True,0.0,False,False,False,False,237,0.5440454662877809,2106.0,0.5760498139570203,0.6881035978790689,0.6486695944200465
702,265427509,6909,181,100764.0,98708.0,131.0,107.0,2795.0,189.0,45.0,0.0,135254.0,8249.0,1223.0,7196.0,16337.13,35283.0,4418.0,19746.0,10828.0,40552.33,40321.97,46092.11,1912.0,1963,1,1,5,2,6,2,51,3,Male,White,College,50-64,14.584455058619191,True,True,True,True,14.286872195686785,True,True,True,True,0.0189607757996815,True,True,True,True,0.0154870458821826,True,True,True,True,0.404544796642061,True,True,True,True,0.0273556231003039,True,True,True,True,0.0065132435953104,True,True,True,True,5.869493414387032,True,True,True,True,6.671314227818788,True,True,True,True,5.836151396728905,True,True,True,True,2.364615718627877,True,True,True,True,19.576494427558256,True,True,True,True,1.1939499203936894,True,True,True,True,1.0415400202634246,True,True,True,True,5.106817194963091,True,True,True,True,0.1770154870458821,True,True,True,True,2.858011289622232,True,True,True,True,0.6394557823129252,True,True,True,True,0.2767404834274135,True,True,True,True,1.5672311477782603,True,True,True,True,0.0,False,False,False,False,341,0.8164237263674412,5657.0,0.8372360088065016,0.8390024893233065,0.836051378265262
703,265477173,4460,96,18679.0,32706.0,267.0,41.0,5.0,117.0,0.0,0.0,29859.0,4301.0,522.0,2836.0,8334.54,24072.0,5647.0,6771.0,3570.0,19713.31,23281.1,13111.64,1589.0,2000,1,4,5,2,7,2,25,1,Male,Asian,College,<25,4.188116591928251,True,True,True,True,7.333183856502242,True,True,True,True,0.0598654708520179,True,True,True,True,0.0091928251121076,True,True,True,True,0.0011210762331838,True,True,True,False,0.0262331838565022,True,True,True,True,0.0,False,False,False,False,4.420024663677131,True,True,True,True,2.939829596412556,True,True,True,True,5.219977578475336,True,True,True,True,1.868730941704036,True,True,True,True,6.694843049327354,True,True,True,True,0.9643497757847532,True,True,True,True,0.6358744394618834,True,True,True,True,5.397309417040359,True,True,True,True,0.1170403587443946,True,True,True,True,1.5181614349775785,True,True,True,True,1.2661434977578476,True,True,True,True,0.3562780269058296,True,True,True,True,0.8004484304932735,True,True,True,True,0.0,False,False,False,False,210,0.6009863259358889,2681.0,0.6271565272054201,0.6652404686387468,0.8975566016588209
704,265482349,6929,102,14139.0,13753.0,216.0,6.0,0.0,183.0,41.0,0.0,34073.0,5532.0,2617.0,2573.0,49631.05,40654.0,3945.0,11044.0,4792.0,34890.49,22718.26,23633.31,3979.0,1999,1,1,2,3,4,6,29,2,Male,White,HS or Below,<25,2.0405541925241737,True,True,True,True,1.984846298167124,True,True,True,True,0.0311733294847741,True,True,True,True,0.0008659258190215,True,True,True,False,0.0,False,False,False,False,0.0264107374801558,True,True,True,True,0.0059171597633136,True,True,True,True,5.035429354885265,True,True,True,True,3.4107822196565163,True,True,True,True,3.2787213162072453,True,True,True,True,7.162801270024535,True,True,True,True,4.917448405253284,True,True,True,True,0.7983836051378266,True,True,True,True,0.3713378553903882,True,True,True,True,5.867224707750036,True,True,True,True,0.3776879780632126,True,True,True,True,1.5938807908789148,True,True,True,True,0.5693462260066388,True,True,True,True,0.574253138981094,True,True,True,True,0.6915860874585077,True,True,True,True,0.0,False,False,False,False,174,0.7165706051873199,4973.0,0.8274664511794294,0.8648383798216217,0.8773775216138329
705,265599637,1058,105,13272.0,4570.0,11.0,11.0,21.0,40.0,0.0,0.0,28072.0,970.0,250.0,1159.0,4141.66,4983.0,609.0,5211.0,771.0,6768.18,8537.89,16721.13,878.0,1971,1,3,3,1,1,1,6,4,Male,Hispanic,Some college,50-64,12.544423440453686,True,True,True,True,4.319470699432892,True,True,True,True,0.0103969754253308,True,True,True,True,0.0103969754253308,True,True,True,True,0.0198487712665406,True,True,True,True,0.0378071833648393,True,True,True,True,0.0,False,False,False,False,6.397145557655955,True,True,True,True,15.804470699432894,True,True,True,True,8.069839319470699,True,True,True,True,3.91461247637051,True,True,True,True,26.533081285444236,True,True,True,True,0.9168241965973536,True,True,True,True,1.0954631379962192,True,True,True,True,4.709829867674858,True,True,True,True,0.2362948960302457,True,True,True,True,4.925330812854442,True,True,True,True,0.5756143667296786,True,True,True,True,0.8298676748582231,True,True,True,True,0.7287334593572778,True,True,True,True,0.0,False,False,False,False,295,0.6211121583411876,659.0,0.5949487678888983,0.8175847087428959,0.7229029217719133
706,265612081,4243,723,18727.0,18530.0,167.0,182.0,85.0,186.0,34.0,0.0,25887.0,1960.0,692.0,991.0,11514.72,11995.0,2089.0,5056.0,1907.0,12172.47,10466.49,12203.52,912.0,1969,2,2,2,1,1,1,11,3,Female,Black,HS or Below,50-64,4.413622436954984,True,True,True,True,4.367193023803912,True,True,True,True,0.0393589441432948,True,True,True,True,0.0428941786471835,True,True,True,True,0.0200329955220362,True,True,True,True,0.0438369078482206,True,True,True,True,0.0080131982088145,True,True,True,True,2.8688357294367197,True,True,True,True,2.876153664859769,True,True,True,True,2.466766438840443,True,True,True,True,2.713815696441197,True,True,True,True,6.101107706811218,True,True,True,True,0.461937308508131,True,True,True,True,0.2335611595569172,True,True,True,True,2.82700919160971,True,True,True,True,0.1630921517794013,True,True,True,True,1.1916097101107708,True,True,True,True,0.4923403252415743,True,True,True,True,0.2149422578364364,True,True,True,True,0.4494461465943907,True,True,True,True,0.0,False,False,False,False,452,0.47922814982973894,2111.0,0.6429013974620804,0.7491523873874365,0.5604994324631101
707,265673065,4619,143,14106.0,26456.0,406.0,43.0,0.0,99.0,2.0,0.0,22124.0,3096.0,145.0,2458.0,7513.79,16308.0,7058.0,6754.0,3111.0,13224.23,21108.39,11919.21,1478.0,1965,1,1,1,2,7,6,36,1,Male,White,HS or Below,50-64,3.0539077722450747,True,True,True,True,5.727646676769863,True,True,True,True,0.0878978133795193,True,True,True,True,0.0093093743234466,True,True,True,True,0.0,False,False,False,False,0.0214332106516562,True,True,True,True,0.0004329941545789,True,False,False,False,2.8630071444035505,True,True,True,True,2.580474128599264,True,True,True,True,4.569904741285993,True,True,True,True,1.626713574366746,True,True,True,True,4.789781337951938,True,True,True,True,0.6702749512881576,True,True,True,True,0.5321498159774843,True,True,True,True,3.5306343364364583,True,True,True,True,0.0313920762069712,True,True,True,True,1.4622212600129898,True,True,True,True,1.5280363715089846,True,True,True,True,0.3199826802338168,True,True,True,True,0.6735224074474995,True,True,True,True,0.0,False,False,False,False,230,0.39259578131726214,1824.0,0.4480641925777332,0.8284306755317689,0.6637968144640551
708,265864537,16876,425,66176.0,90457.0,75.0,306.0,811.0,1058.0,345.0,0.0,111645.0,11862.0,1632.0,4895.0,101481.03,82625.0,14842.0,20514.0,10922.0,74047.17,38359.3,49454.9,4835.0,1982,1,4,5,1,2,6,6,4,Male,Asian,College,35-49,3.9213083669115902,True,True,True,True,5.360097179426404,True,True,True,True,0.0044441810855653,True,True,True,True,0.0181322588291064,True,True,True,True,0.0480564114719127,True,True,True,True,0.0626925811803744,True,True,True,True,0.0204432329936003,True,True,True,True,4.387720431381844,True,True,True,True,2.930487082246978,True,True,True,True,2.273009006873667,True,True,True,True,6.01333432092913,True,True,True,True,6.615607963972505,True,True,True,True,0.7028916804930079,True,True,True,True,0.2900568855178952,True,True,True,True,4.896006162597772,True,True,True,True,0.0967053804219009,True,True,True,True,1.2155724105238208,True,True,True,True,0.879473808959469,True,True,True,True,0.286501540649443,True,True,True,True,0.6471912775539227,True,True,True,True,0.0,False,False,False,False,412,0.6658622719246615,11313.0,0.6907725156772977,0.8274361397225314,0.8875809299587993
709,265876421,10332,211,43234.0,61737.0,581.0,513.0,56.0,770.0,17.0,0.0,52702.0,7082.0,3721.0,3729.0,85549.63,57913.0,10271.0,18871.0,12487.0,26509.9,22098.29,24782.72,6492.0,1963,2,1,3,1,2,1,26,2,Female,White,Some college,50-64,4.1844754161827336,True,True,True,True,5.975319396051104,True,True,True,True,0.0562330623306233,True,True,True,True,0.0496515679442508,True,True,True,True,0.005420054200542,True,True,True,True,0.0745257452574525,True,True,True,True,0.0016453735965931,True,True,True,True,2.5658052651955088,True,True,True,True,2.3986372435152923,True,True,True,True,2.1388201703445606,True,True,True,True,8.280064847077043,True,True,True,True,5.100851722802942,True,True,True,True,0.6854432830042586,True,True,True,True,0.360917537746806,True,True,True,True,5.605207123499806,True,True,True,True,0.3601432442895858,True,True,True,True,1.8264614789005036,True,True,True,True,0.9940960123886952,True,True,True,True,0.6283391405342624,True,True,True,True,1.2085753000387147,True,True,True,True,0.0,False,False,False,False,307,0.5955896452540748,6212.0,0.7376575428540488,0.7935967732915865,0.7406519654841802
710,266327261,12709,261,51801.0,89951.0,374.0,170.0,18.0,721.0,23.0,0.0,133609.0,10607.0,2443.0,9000.0,49210.19,68703.0,11828.0,26370.0,10098.0,58834.89,63940.45,59246.14,3762.0,1989,1,3,6,1,1,-1,6,4,Male,Hispanic,Postgrad,25-34,4.075930442993155,True,True,True,True,7.077740184121489,True,True,True,True,0.0294279644346526,True,True,True,True,0.0133763474702966,True,True,True,True,0.0014163191439137,True,True,True,True,0.0567314501534345,True,True,True,True,0.0018097411283342,True,True,True,True,4.629387835392242,True,True,True,True,4.661746793610827,True,True,True,True,5.031115744747816,True,True,True,True,3.872074120701865,True,True,True,True,10.512943583287434,True,True,True,True,0.8346053977496263,True,True,True,True,0.708159571956881,True,True,True,True,5.405854119128177,True,True,True,True,0.1922259815878511,True,True,True,True,2.074907545833661,True,True,True,True,0.9306790463451098,True,True,True,True,0.2960107010779762,True,True,True,True,0.7945550397356205,True,True,True,True,0.0,False,False,False,False,374,0.6778770774537473,8647.0,0.7125411901531304,0.7869305293437916,0.8386641580432738
711,266449265,2682,224,13130.0,19292.0,314.0,85.0,32.0,255.0,16.0,0.0,21392.0,1409.0,732.0,2472.0,4900.18,10453.0,2969.0,6240.0,1645.0,9803.33,13786.84,10008.49,1927.0,1944,2,6,5,-1,-1,-1,48,3,Female,Other,College,65+,4.895600298284862,True,True,True,True,7.193139448173005,True,True,True,True,0.1170768083519761,True,True,True,True,0.0316927665920954,True,True,True,True,0.01193139448173,True,True,True,True,0.0950782997762863,True,True,True,True,0.005965697240865,True,True,True,True,3.6552311707680833,True,True,True,True,3.731726323639075,True,True,True,True,5.140507084265473,True,True,True,True,1.827061894108874,True,True,True,True,7.97613721103654,True,True,True,True,0.5253542132736764,True,True,True,True,0.9217002237136466,True,True,True,True,3.897464578672632,True,True,True,True,0.2729306487695749,True,True,True,True,2.32662192393736,True,True,True,True,1.1070096942580163,True,True,True,True,0.7184936614466816,True,True,True,True,0.6133482475764355,True,True,True,True,0.0,False,False,False,False,302,0.4417744916820702,1195.0,0.5361339400937309,0.6802291756152912,0.6133086876155268
