caseid,coverage,ddg_join_ads_zero,ddg_join_ads_mean,ddg_join_ads_ha_mean,ddg_join_ads_hawb_mean,third_party_cookies_zero,third_party_cookies_mean,third_party_cookies_ha_mean,third_party_cookies_hawb_mean,ha22_ddg_join_ads,ha25_ddg_join_ads,drift_ddg_join_ads,ha22_third_party_cookies,ha25_third_party_cookies,drift_third_party_cookies
336649161,0.9293256997455471,1.1725190839694657,1.6332938397312617,1.6466480078079748,1.6466480078079748,1.9236005089058523,2.4670525012201328,2.4887619715038745,2.4887619715038745,8.179802798982188,7.74748727735369,-0.43231552162849773,2.5415712468193385,3.183874045801527,0.6423027989821883
336662369,0.5942583732057416,3.120574162679426,5.76588509346206,5.966180466152228,5.916110451912984,3.381818181818182,6.5017796763401465,6.6998556556434625,6.6998556556434625,13.360287081339713,12.189473684210526,-1.1708133971291872,5.889952153110048,8.844497607655502,2.9545454545454533
336703793,0.7501122586439156,2.8933542882801975,4.522545699821086,4.41287621409407,4.4105267230801495,3.9070498428378984,5.828568561890562,5.955575753718928,5.955575753718928,20.722496632240684,14.92175572519084,-5.800740907049844,8.439941625505163,4.980803771890436,-3.4591378536147275
336892509,0.41272430668841764,1.9265905383360522,5.7554478906723325,5.925094047839267,5.9394112523450415,2.6810766721044046,7.196949406872953,7.398263127181496,7.398263127181496,6.715742251223491,5.393964110929853,-1.3217781402936382,3.3099510603588906,2.278548123980424,-1.0314029363784667
337037605,0.7577319587628866,4.634020618556701,6.213533922940443,6.321424987095714,6.321424987095714,4.948453608247423,6.8113804318645,6.95735991453793,6.95735991453793,18.298969072164947,12.649484536082474,-5.649484536082474,9.685567010309278,5.579896907216495,-4.105670103092783
337491485,0.28846153846153844,1.5769230769230769,6.215935556001024,6.238297592802438,6.238297592802438,1.3846153846153846,6.85601012271824,6.899202726636099,6.899202726636099,8.336538461538462,6.028846153846154,-2.3076923076923075,3.125,1.8461538461538463,-1.2788461538461537
337566397,0.8053788316946212,4.85106998264893,6.11994029291898,6.200992487812899,6.206393977248041,4.2481203007518795,5.744665173234392,5.843722856859424,5.843722856859424,18.914256795835744,14.791208791208792,-4.123048004626952,10.107142857142858,8.791208791208792,-1.3159340659340657
337575245,0.7338995046001415,2.7505307855626326,4.485424379620359,4.553330862459704,4.452752915904143,9.558032554847841,11.604219695862493,11.69149166911409,11.69149166911409,5.106687898089172,5.579617834394904,0.4729299363057322,3.374203821656051,5.251946213729653,1.877742392073602
337577529,0.7250384024577573,6.338709677419355,8.13137493898192,8.226966196670805,8.226966196670805,8.791858678955453,10.906183510701265,11.008137015550433,11.008137015550433,22.241551459293394,15.403609831029186,-6.837941628264208,13.23463901689708,10.235407066052227,-2.9992319508448535
337651065,0.5324063162856469,1.4588734386047608,4.5074408051513375,4.489379005766775,4.384560032992774,2.025689370728258,5.621263972715604,5.731093250278248,5.731093250278248,5.961348102757483,4.677822295545605,-1.2835258072118778,2.121376384633514,2.22330897949564,0.10193259486212591
